Verse,Text,Stage
Jud 5:5,hārîm  nozlû  mi pənê  yəhwāh  zê  sînay  mi pənê  yəhwāh  ʔĕlōhê  yiśrāʔēl,Archaic Biblical Hebrew
Jud 5:6,bi ymê  šamgar  ben  ʕănāt  bi ymê  yāʕēl  ḥādəlû  ʔᵒrāḥôt  wə hōləkê  nətîbôt  yēləkû  ʔᵒrāḥôt  ʕăqalqallôt,Archaic Biblical Hebrew
Jud 5:7,ḥādəlû  pərāzôn  bə yiśrāʔēl  ḥādēllû  ʕad  ša qamtî  dəbôrā  ša qamtî  ʔēm  bə yiśrāʔēl,Archaic Biblical Hebrew
Jud 5:8,yibḥar  ʔĕlōhîm  ḥădāšîm  ʔāz  lāḥem  šəʕārîm  māgēn  ʔim  yērāʔê  wā rōmaḥ  bə ʔarbāʕîm  ʔelep  bə yiśrāʔēl,Archaic Biblical Hebrew
Jud 5:9,libbî  lə ḥôqəqê  yiśrāʔēl  ha mitnaddəbîm  bā  ʕām  bārăkû  yəhwāh,Archaic Biblical Hebrew
Jud 5:10,rōkəbê  ʔătōnôt  ṣəḥōrôt  yōšəbê  ʕal  middîn  wə hōləkê  ʕal  derek  śîḥû,Archaic Biblical Hebrew
Jud 5:11,mi qôl  məḥaṣṣîm  bên  mašʔabbîm  šām  yətannû  ṣidqôt  yəhwāh  ṣidqōt  pirzōnô  bə yiśrāʔēl  ʔāz  yārədû  la  šəʕārîm  ʕam  yəhwāh,Archaic Biblical Hebrew
Jud 5:12,ʕûrî  ʕûrî  dəbôrā  ʕûrî  ʕûrî  dabbərî  šîr  qûm  bārāq  û šăbē  šebyəkā  ben  ʔăbînōʕam,Archaic Biblical Hebrew
Jud 5:13,ʔāz  yərad  śārîd  lə ʔaddîrîm  ʕām  yəhwāh  yərad  lî  ba  gibbôrîm,Archaic Biblical Hebrew
Jud 5:14,minnî  ʔeprayim  šoršām  ba ʕămālēq  ʔaḥărêkā  binyāmîn  ba ʕămāmêkā  minnî  mākîr  yārədû  məḥōqəqîm  û mi zəbûlun  mōšəkîm  bə šēbeṭ  sōpēr,Archaic Biblical Hebrew
Jud 5:15,wə śāray  bə yiśśāŝkār  ʕim  dəbōrā  wə yiśśāŝkār  kēn  bārāq  bā  ʕēmeq  šullaḥ  bə raglāʸw  bi pəlaggôt  rəʔûbēn  gədōlîm  ḥiqqê  lēb,Archaic Biblical Hebrew
Jud 5:16,lāmmā  yāšabtā  bên  ha mišpətayim  li šəmōaʕ  šəriqôt  ʕădārîm  li pəlaggôt  rəʔûbēn  gədôlîm  ḥiqrê  lēb,Archaic Biblical Hebrew
Jud 5:17,gilʕād  bə ʕēber  ha yardēn  šākēn  wə dān  lāmmā  yāgûr  ʔᵒniyyôt  ʔāšēr  yāšab  lə ḥôp  yammîm  wə ʕal  miprāṣāʸw  yiškôn,Archaic Biblical Hebrew
Jud 5:18,zəbulûn  ʕam  ḥērēp  napšô  lā mût  wə naptālî  ʕal  mərômê  śādê,Archaic Biblical Hebrew
Jud 5:19,bāʔû  məlākîm  nilḥāmû  ʔāz  nilḥămû  maləkê  kənaʕan  bə taʕnak  ʕal  mê  məgiddô  beṣaʕ  kesep  lō  lāqāḥû,Archaic Biblical Hebrew
Jud 5:20,min  šāmayim  nilḥāmû  ha kôkābîm  mi məsillôtām  nilḥămû  ʕim  sîsərā,Archaic Biblical Hebrew
Jud 5:21,naḥal  qîšôn  gərāpām  naḥal  qədûmîm  naḥal  qîšôn  tidrəkî  napšî  ʕōz,Archaic Biblical Hebrew
Jud 5:22,ʔāz  hāləmû  ʕiqqəbê  sûs  mi dahărôt  dahărôt  ʔabbîrāʸw,Archaic Biblical Hebrew
Jud 5:23,ʔôrû  mērôz  ʔāmar  malʔak  yəhwāh  ʔōrû  ʔārôr  yōšəbêhā  kî  lō  bāʔû  lə ʕezrat  yəhwāh  lə ʕezrat  yəhwāh  ba  gibbôrîm,Archaic Biblical Hebrew
Jud 5:24,təbōrak  mi nāšîm  yāʕēl  ʔēšet  ḥeber  ha qênî  mi nāšîm  bā  ʔōhel  təbōrāk,Archaic Biblical Hebrew
Jud 5:25,mayim  šāʔal  ḥālāb  nātānā  bə sēpel  ʔaddîrîm  hiqrîbā  ḥemʔā,Archaic Biblical Hebrew
Jud 5:26,yādāh  la  yātēd  tišlaḥnā  wi ymînāh  lə halmût  ʕămēlîm  wə hāləmā  sîsərā  māḥăqā  rōšô  û māḥăṣā  wə ḥāləpā  raqqātô,Archaic Biblical Hebrew
Jud 5:27,bên  raglêhā  kāraʕ  nāpal  šākāb  bên  raglêhā  kāraʕ  nāpāl  ba ʔăšer  kāraʕ  šām  nāpal  šādûd,Archaic Biblical Hebrew
Jud 5:28,bəʕad  ha ḥallôn  nišqəpā  wa təyabbēb  ʔēm  sîsərā  bəʕad  hā ʔešnāb  maddûaʕ  bōšēš  rikbô  lā bô  maddûaʕ  ʔeḥĕrû  paʕămê  markəbôtāʸw,Archaic Biblical Hebrew
Jud 5:29,ḥakmôt  śārôtêhā  taʕănênnā  ʔap  hî  tāšîb  ʔămārêhā  lāh,Archaic Biblical Hebrew
Jud 5:30,hă lō  yimṣəʔû  yəḥalləqû  šālāl  raḥam  raḥămātayim  lə rōš  geber  šəlal  ṣəbāʕîm  lə sîsərā  šəlal  ṣəbāʕîm  riqmā  ṣebaʕ  riqmātayim  lə ṣawwərê  šālāl,Archaic Biblical Hebrew
Jud 5:31,kēn  yōbədû  kol  ʔôyəbêkā  yəhwāh  wə ʔōhăbāʸw  kə ṣēt  ha šemeš  bi gəburātô  wa tišqōṭ  hā ʔāreṣ  ʔarbāʕîm  šānā,Archaic Biblical Hebrew
2 Sam 22:2,wa yōmar  yəhwāh  salʕî  û məṣudātî  û məpalṭî  lî,Archaic Biblical Hebrew
2 Sam 22:3,ʔĕlōhê  ṣûrî  ʔeḥĕsê  bô  māginnî  wə qeren  yišʕî  miśgabbî  û mənûsî  mōšiʕî  mē ḥāmās  tōšiʕēnî,Archaic Biblical Hebrew
2 Sam 22:4,məhullāl  ʔeqrā  yəhwāh  û mē ʔōyəbay  ʔiwwāšēaʕ,Archaic Biblical Hebrew
2 Sam 22:5,kî  ʔăpāpunî  mišbərê  māwet  naḥălê  bəliyyaʕal  yəbaʕătunî,Archaic Biblical Hebrew
2 Sam 22:6,ḥeblê  šəʔôl  sabbunî  qiddəmunî  mōqəšê  māwet,Archaic Biblical Hebrew
2 Sam 22:7,ba  ṣar  lî  ʔeqrā  yəhwāh  wə ʔel  ʔĕlōhay  ʔeqrā  wa yišmaʕ  mē hêkālô  qôlî  wə šawʕātî  bə ʔoznāʸw,Archaic Biblical Hebrew
2 Sam 22:8,wa yitgāʕaš  wa tirʕaš  hā ʔāreṣ  môsədôt  ha šāmayim  yirgāzû  wa yitgāʕăšû  kî  ḥārā  lô,Archaic Biblical Hebrew
2 Sam 22:9,ʕālā  ʕāšān  bə ʔappô  wə ʔēš  mi piʸw  tōkēl  geḥālîm  bāʕărû  mimmennû,Archaic Biblical Hebrew
2 Sam 22:10,wa yēṭ  šāmayim  wa yērad  wa ʕărāpel  taḥat  raglāʸw,Archaic Biblical Hebrew
2 Sam 22:11,wa yirkab  ʕal  kərûb  wa yāʕōp  wa yērā  ʕal  kanəpê  rûaḥ,Archaic Biblical Hebrew
2 Sam 22:12,wa yāšet  ḥōšek  səbîbōtāʸw  sukkôt  ḥašrat  mayim  ʕābê  šəḥāqîm,Archaic Biblical Hebrew
2 Sam 22:13,mi nōgah  negdô  bāʕărû  gaḥălê  ʔēš,Archaic Biblical Hebrew
2 Sam 22:14,yarʕēm  min  šāmayim  yəhwāh  wə ʕelyôn  yittēn  qôlô,Archaic Biblical Hebrew
2 Sam 22:15,wa yišlaḥ  ḥiṣṣîm  wa yəpîṣēm  bārāq  wa yāhōm,Archaic Biblical Hebrew
2 Sam 22:16,wa yērāʔû  ʔăpiqê  yom  yiggālû  mōsədôt  tēbēl  bə gaʕărat  yəhwāh  mi nišmat  rûaḥ  ʔappô,Archaic Biblical Hebrew
2 Sam 22:17,yišlaḥ  mi mārôm  yiqqāḥēnî  yamšēnî  mi mayim  rabbîm,Archaic Biblical Hebrew
2 Sam 22:18,yaṣṣîlēnî  mē ʔōyəbî  ʕāz  mi śōnəʔay  kî  ʔāməṣû  mimmennî,Archaic Biblical Hebrew
2 Sam 22:19,yəqaddəmunî  bə yôm  ʔêdî  wa yəhî  yəhwāh  mišʕān  lî,Archaic Biblical Hebrew
2 Sam 22:20,wa yōṣē  la  merḥāb  ʔōtî  yəḥalləṣēnî  kî  ḥāpēṣ  bî,Archaic Biblical Hebrew
2 Sam 22:21,yigməlēnî  yəhwāh  kə ṣidqātî  kə bōr  yāday  yāšîb  lî,Archaic Biblical Hebrew
2 Sam 22:22,kî  šāmartî  darəkê  yəhwāh  wə lō  rāšaʕtî  mē ʔĕlōhāy,Archaic Biblical Hebrew
2 Sam 22:23,kî  kol  mišpāṭāʸw  lə negdî  wə ḥuqqōtāʸw  lō  ʔāsûr  mimmennā,Archaic Biblical Hebrew
2 Sam 22:24,wā ʔêyê  tāmîm  lô  wā ʔeštammərā  mē ʕăwōnî,Archaic Biblical Hebrew
2 Sam 22:25,wa yāšeb  yəhwāh  lî  kə ṣidqātî  kə bōrî  lə neged  ʕênāʸw,Archaic Biblical Hebrew
2 Sam 22:26,ʕim  ḥāsîd  titḥassād  ʕim  gibbôr  tāmîm  tittammām,Archaic Biblical Hebrew
2 Sam 22:27,ʕim  nābār  tittābār  wə ʕim  ʕiqqēš  tittappāl,Archaic Biblical Hebrew
2 Sam 22:28,wə ʔet  ʕam  ʕānî  tôšîaʕ  wə ʕênêkā  ʕal  rāmîm  tašpîl,Archaic Biblical Hebrew
2 Sam 22:29,kî  ʔattā  nêrî  yəhwāh  wa yhwāh  yaggîah  ḥoškî,Archaic Biblical Hebrew
2 Sam 22:30,kî  bəkā  ʔārûṣ  gədûd  bē ʔlōhay  ʔădalleg  šûr,Archaic Biblical Hebrew
2 Sam 22:31,hā ʔēl  tāmîm  darkô  ʔimrat  yəhwāh  ṣərûpā  māgēn  hû  lə kōl  ha ḥōsîm  bô,Archaic Biblical Hebrew
2 Sam 22:32,kî  mî  ʔēl  mi balʕădê  yəhwāh  û mî  ṣûr  mi balʕădê  ʔĕlōhênû,Archaic Biblical Hebrew
2 Sam 22:33,hā ʔēl  māʕûzzî  ḥāyil  wa yattēr  tāmîm  darkî,Archaic Biblical Hebrew
2 Sam 22:34,məšawwê  raglay  kā  ʔayyālôt  wə ʕal  bāmôtay  yaʕămidēnî,Archaic Biblical Hebrew
2 Sam 22:35,məlammēd  yāday  la  milḥāmā  wə niḥat  qešet  nəḥûšā  zərōʕōtāy,Archaic Biblical Hebrew
2 Sam 22:36,wa titten  lî  māgēn  yišʕekā  wa ʕănōtəkā  tarbēnî,Archaic Biblical Hebrew
2 Sam 22:37,tarḥîb  ṣaʕădî  taḥtēnî  wə lō  māʕădû  qarsullāy,Archaic Biblical Hebrew
2 Sam 22:38,ʔerdəpā  ʔōyəbay  wā ʔašmîdēm  wə lō  ʔāšûb  ʕad  kallôtām,Archaic Biblical Hebrew
2 Sam 22:39,wā ʔăkallēm  wā ʔemḥāṣēm  wə lō  yəqûmûn  wa yippəlû  taḥat  raglāy,Archaic Biblical Hebrew
2 Sam 22:40,wa tazrēnî  ḥayil  la  milḥāmā  takrîaʕ  qāmay  taḥtēnî,Archaic Biblical Hebrew
2 Sam 22:41,wə ʔōyəbay  tattā  lî  ʕōrep  məśanʔay  wā ʔaṣmîtēm,Archaic Biblical Hebrew
2 Sam 22:42,yišʕû  wə ʔên  mōšîaʕ  ʔel  yəhwāh  wə lō  ʕānām,Archaic Biblical Hebrew
2 Sam 22:43,wə ʔešḥāqēm  ka ʕăpar  ʔāreṣ  kə ṭîṭ  ḥûṣôt  ʔădiqqēm  ʔerqāʕēm,Archaic Biblical Hebrew
2 Sam 22:44,wa təpalləṭēnî  mē rîbê  ʕammî  tišmərēnî  lə rōš  gôyim  ʕam  lō  yādaʕtî  yaʕabədunî,Archaic Biblical Hebrew
2 Sam 22:45,bənê  nēkār  yitkaḥăšû  lî  li šəmôaʕ  ʔōzen  yiššāməʕû  lî,Archaic Biblical Hebrew
2 Sam 22:46,bənê  nēkār  yibbōlû  wə yaḥgərû  mi misgərôtām,Archaic Biblical Hebrew
2 Sam 22:47,ḥay  yəhwāh  û bārûk  ṣûrî  wə yārum  ʔĕlōhê  ṣûr  yišʕî,Archaic Biblical Hebrew
2 Sam 22:48,hā ʔēl  ha nōtēn  nəqāmōt  lî  û môrîd  ʕammîm  taḥtēnî,Archaic Biblical Hebrew
2 Sam 22:49,û môṣîʔî  mē ʔōyəbāy  û mi qāmay  tərôməmēnî  mē ʔîš  ḥămāsîm  taṣṣîlēnî,Archaic Biblical Hebrew
2 Sam 22:50,ʕal  kēn  ʔôdəkā  yəhwāh  ba  gôyim  û lə šiməkā  ʔăzammēr,Archaic Biblical Hebrew
2 Sam 22:51,migdôl  yəšûʕôt  malkô  wə ʕōśê  ḥesed  li məšîḥô  lə dāwid  û lə zarʕô  ʕad  ʕôlām,Archaic Biblical Hebrew
Ps 18:1,la  mənaṣṣēaḥ  lə ʕebed  yəhwāh  lə dāwid  ʔăšer  dibber  la yhwāh  ʔet  dibrê  ha šîrā  ha zōt  bə yôm  hiṣṣîl  yəhwāh  ʔôtô  mi kap  kol  ʔōyəbāʸw  û mi yad  šāʔûl,Archaic Biblical Hebrew
Ps 18:2,wa yōmar  ʔerḥāməkā  yəhwāh  ḥizqî,Archaic Biblical Hebrew
Ps 18:3,yəhwāh  salʕî  û məṣûdātî  û məpalṭî  ʔēlî  ṣûrî  ʔeḥĕsê  bô  māginnî  wə qeren  yišʕî  miśgabbî,Archaic Biblical Hebrew
Ps 18:4,mhullol  ʔeqrā  yəhwāh  û min  ʔōyəbay  ʔiwwāšēaʕ,Archaic Biblical Hebrew
Ps 18:5,ʔăpāpûnî  ḥeblê  māwet  wə naḥălê  bəliyyaʕal  yəbaʕătûnî,Archaic Biblical Hebrew
Ps 18:6,ḥeblê  šəʔôl  səbābûnî  qiddəmûnî  môqəšê  māwet,Archaic Biblical Hebrew
Ps 18:7,ba  ṣar  lî  ʔeqrā  yəhwāh  wə ʔel  ʔĕlōhay  ʔăšawwēaʕ  yišmaʕ  mē hêkālô  qôlî  w šawʕātî  lə pānāʸw  tābô  bə ʔoznāʸw,Archaic Biblical Hebrew
Ps 18:8,wa tigʕaš  wa tirʕaš  hā ʔāreṣ  û môsədê  hārîm  yirgāzû  wa yitgāʕăšû  kî  ḥārā  lô,Archaic Biblical Hebrew
Ps 18:9,ʕālā  ʕāšān  bə ʔappô  wə ʔēš  mi piʸw  tōkēl  geḥālîm  bāʕărû  mimmennû,Archaic Biblical Hebrew
Ps 18:10,wa yēṭ  šāmayim  wa yērad  wa ʕărāpel  taḥat  raglāʸw,Archaic Biblical Hebrew
Ps 18:11,wa yirkab  ʕal  kərûb  wa yāʕōp  wa yēde  ʕal  kanəpê  rûaḥ,Archaic Biblical Hebrew
Ps 18:12,yāšet  ḥōšek  sitrô  səbîbôtāʸw  sukkātô  ḥešəkat  mayim  ʕābê  šəḥāqîm,Archaic Biblical Hebrew
Ps 18:13,mi nōgah  negdô  ʕābāʸw  ʕābərû  bārād  wə gaḥălê  ʔēš,Archaic Biblical Hebrew
Ps 18:14,wa yarʕēm  ba  šāmayim  yəhwāh  w ʕelyôn  yittēn  qōlô  bārād  wə gaḥălê  ʔēš,Archaic Biblical Hebrew
Ps 18:15,wa yišlaḥ  ḥiṣṣāʸw  wa yəpîṣēm  û bərāqîm  rāb  wa yəhummēm,Archaic Biblical Hebrew
Ps 18:16,wa yērāʔû  ʔăpîqê  mayim  wa yiggālû  môsədôt  tēbēl  mi gaʕărātəkā  yəhwāh  mi nišmat  rûaḥ  ʔappekā,Archaic Biblical Hebrew
Ps 18:17,yišlaḥ  mi mārôm  yiqqāḥēnî  yamšēnî  mi mayim  rabbîm,Archaic Biblical Hebrew
Ps 18:18,yaṣṣîlēnî  mē ʔōyəbî  ʕāz  û mi śōnəʔay  kî  ʔāməṣû  mimmennî,Archaic Biblical Hebrew
Ps 18:19,yəqaddəmûnî  bə yôm  ʔêdî  wa yəhî  yəhwāh  lə mišʕān  lî,Archaic Biblical Hebrew
Ps 18:20,wa yôṣîʔēnî  la  merḥāb  yḥalləṣēnî  kî  ḥāpēṣ  bî,Archaic Biblical Hebrew
Ps 18:21,yigməlēnî  yəhwāh  kə ṣidqî  kə bōr  yāday  yāšîb  lî,Archaic Biblical Hebrew
Ps 18:22,kî  šāmartî  darəkê  yəhwāh  wə lō  rāšaʕtî  mē ʔĕlōhāy,Archaic Biblical Hebrew
Ps 18:23,kî  kol  mišpāṭāʸw  lə negdî  w ḥuqqōtāʸw  lō  ʔāsîr  mennî,Archaic Biblical Hebrew
Ps 18:24,wā ʔĕhî  tāmîm  ʕimmô  wā ʔeštammēr  mē ʕăwōnî,Archaic Biblical Hebrew
Ps 18:25,wa yāšeb  yəhwāh  lî  kə ṣidqî  kə bōr  yāday  lə neged  ʕênāʸw,Archaic Biblical Hebrew
Ps 18:26,ʕim  ḥāsîd  titḥassād  ʕim  gəbar  tāmîm  tittammām,Archaic Biblical Hebrew
Ps 18:27,ʕim  nābār  titbārār  wə ʕim  ʕiqqēš  titpattāl,Archaic Biblical Hebrew
Ps 18:28,kî  ʔattā  ʕam  ʕānî  tôšîaʕ  wə ʕênayim  rāmôt  tašpîl,Archaic Biblical Hebrew
Ps 18:29,kî  ʔattā  tāʔîr  nērî  yəhwāh  ʔĕlōhay  yaggîah  ḥoškî,Archaic Biblical Hebrew
Ps 18:30,kî  bəkā  ʔāruṣ  gədûd  û bē ʔlōhay  ʔădalleg  šûr,Archaic Biblical Hebrew
Ps 18:31,hā ʔēl  tāmîm  darkô  ʔimrat  yəhwāh  ṣərûpā  māgēn  hû  lə kōl  ha ḥōsîm  bô,Archaic Biblical Hebrew
Ps 18:32,kî  mî  ʔĕlôah  mi balʕădê  yəhwāh  û mî  ṣûr  zûlātî  ʔĕlōhênû,Archaic Biblical Hebrew
Ps 18:33,hā ʔēl  ha məʔazzərēnî  ḥāyil  wa yittēn  tāmîm  darkî,Archaic Biblical Hebrew
Ps 18:34,məšawwê  raglay  kā  ʔayyālôt  wə ʕal  bāmōtay  yaʕămîdēnî,Archaic Biblical Hebrew
Ps 18:35,məlammēd  yāday  la  milḥāmā  wə niḥătā  qešet  nḥûšā  zərôʕōtāy,Archaic Biblical Hebrew
Ps 18:36,wa titten  lî  māgēn  yišʕekā  wi ymînəkā  tisʕādēnî  wə ʕanwatəkā  tarbēnî,Archaic Biblical Hebrew
Ps 18:37,tarḥîb  ṣaʕădî  taḥtāy  wə lō  māʕădû  qarsullāy,Archaic Biblical Hebrew
Ps 18:38,ʔerdôp  ʔôyəbay  wə ʔaśśîgēm  wə lō  ʔāšûb  ʕad  kallôtām,Archaic Biblical Hebrew
Ps 18:39,ʔemḥāṣēm  wə lō  yuklû  qûm  yippəlû  taḥat  raglāy,Archaic Biblical Hebrew
Ps 18:40,wa təʔazzərēnî  ḥayil  la  milḥāmā  takrîaʕ  qāmay  taḥtāy,Archaic Biblical Hebrew
Ps 18:41,wə ʔōyəbay  nātattā  lî  ʕōrep  û məśanʔay  ʔaṣmîtēm,Archaic Biblical Hebrew
Ps 18:42,yəšawwəʕû  wə ʔên  môšîaʕ  ʕal  yhwāh  wə lō  ʕānām,Archaic Biblical Hebrew
Ps 18:43,wə ʔešḥāqēm  kə ʕāpār  ʕal  pənê  rûaḥ  kə ṭîṭ  ḥûṣôt  ʔărîqēm,Archaic Biblical Hebrew
Ps 18:44,təpalləṭēnî  mē rîbê  ʕām  təśîmēnî  lə rōš  gôyim  ʕam  lō  yādaʕtî  yaʕabədûnî,Archaic Biblical Hebrew
Ps 18:45,lə šēmaʕ  ʔōzen  yiššāməʕû  lî  bənê  nēkār  yəkaḥăšû  lî,Archaic Biblical Hebrew
Ps 18:46,bənê  nēkār  yibbōlû  w yaḥrəgû  mi misgərôtêhem,Archaic Biblical Hebrew
Ps 18:47,ḥay  yhwāh  û bārûk  ṣûrî  w yārûm  ʔĕlôhê  yišʕî,Archaic Biblical Hebrew
Ps 18:48,hā ʔēl  ha nôtēn  nəqāmôt  lî  wa yadbēr  ʕammîm  taḥtāy,Archaic Biblical Hebrew
Ps 18:49,məpalləṭî  mē ʔōyəbāy  ʔap  min  qāmay  tərôməmēnî  mē ʔîš  ḥāmās  taṣṣîlēnî,Archaic Biblical Hebrew
Ps 18:50,ʕal  kēn  ʔôdəkā  ba  gôyim  yəhwāh  û lə šiməkā  ʔăzammērā,Archaic Biblical Hebrew
Ps 68:2,yāqûm  ʔĕlōhîm  yāpûṣû  ʔôyəbāʸw  wə yānûsû  mśanʔāʸw  mi pānāʸw,Archaic Biblical Hebrew
Ps 68:3,kə hindōp  ʕāšān  tindōp  kə himmēs  dônag  mi pənê  ʔēš  yōbədû  ršāʕîm  mi pənê  ʔĕlōhîm,Archaic Biblical Hebrew
Ps 68:4,wə ṣaddîqîm  yiśməḥû  yaʕalṣû  li pənê  ʔĕlōhîm  wə yāśîśû  bə śimḥā,Archaic Biblical Hebrew
Ps 68:5,šîrû  lē ʔlōhîm  zammərû  šəmô  sōllû  lā  rōkēb  bā  ʕărābôt  bə yāh  šəmô  wə ʕilzû  lə pānāʸw,Archaic Biblical Hebrew
Ps 68:6,ʔăbî  yətômîm  wə dayyan  ʔalmānôt  ʔĕlōhîm  bi məʕôn  qodšô,Archaic Biblical Hebrew
Ps 68:7,ʔĕlōhîm  môšîb  yəḥîdîm  bayətā  môṣî  ʔăsîrîm  ba  kôšārôt  ʔak  sôrărîm  šākənû  ṣəḥîḥā,Archaic Biblical Hebrew
Ps 68:8,ʔĕlōhîm  bə ṣētəkā  li pənê  ʕammekā  bə ṣaʕdəkā  bi yšîmôn  selā,Archaic Biblical Hebrew
Ps 68:9,ʔereṣ  rāʕāšā  ʔap  šāmayim  nāṭəpû  mi pənê  ʔĕlōhîm  zê  sînay  mi pənê  ʔĕlōhîm  ʔĕlōhê  yiśrāʔēl,Archaic Biblical Hebrew
Ps 68:10,gešem  nədābôt  tānîp  ʔĕlōhîm  naḥălātəkā  w nilʔā  ʔattā  kônantāh,Archaic Biblical Hebrew
Ps 68:11,ḥayyātəkā  yāšəbû  bāh  tākîn  bə ṭôbātəkā  le  ʕānî  ʔĕlōhîm,Archaic Biblical Hebrew
Ps 68:12,ʔădōnāy  yitten  ʔōmer  ha məbaśśərôt  ṣābā  rāb,Archaic Biblical Hebrew
Ps 68:13,maləkê  ṣəbāʔôt  yiddōdûn  yiddōdûn  û nəwat  bayit  təḥallēq  šālāl,Archaic Biblical Hebrew
Ps 68:14,ʔim  tiškəbûn  bên  šəpattāyim  kanəpê  yônā  neḥpā  ba  kesep  w ʔebrôtêhā  bi yraqraq  ḥārûṣ,Archaic Biblical Hebrew
Ps 68:15,bə pārēś  šadday  məlākîm  bāh  tašlēg  bə ṣalmôn,Archaic Biblical Hebrew
Ps 68:16,har  ʔĕlōhîm  har  bāšān  har  gabnunnîm  har  bāšān,Archaic Biblical Hebrew
Ps 68:17,lāmmā  təraṣṣədûn  hārîm  gabnunnîm  hā hār  ḥāmad  ʔĕlōhîm  lə šibtô  ʔap  yhwāh  yiškōn  lā neṣaḥ,Archaic Biblical Hebrew
Ps 68:18,rekeb  ʔĕlōhîm  ribbōtayim  ʔaləpê  šinʔān  ʔădōnāy  bām  sînay  ba  qōdeš,Archaic Biblical Hebrew
Ps 68:19,ʕālîtā  la  mārôm  šābîtā  šebî  lāqaḥtā  mattānôt  bā  ʔādām  wə ʔap  sôrərîm  li šəkkōn  yāh  ʔĕlōhîm,Archaic Biblical Hebrew
Ps 68:20,bārûk  ʔădōnāy  yôm  yôm  yaʕămos  lānû  hā ʔēl  yəšûʕātēnû  selā,Archaic Biblical Hebrew
Ps 68:21,hā ʔēl  lānû  ʔēl  lə môšāʕôt  wə lē yhwih  ʔădōnāy  la  māwet  tôṣāʔôt,Archaic Biblical Hebrew
Ps 68:22,ʔak  ʔĕlōhîm  yimḥaṣ  rōš  ʔōyəbāʸw  qodqōd  śēʕār  mithallēk  ba ʔăšāmāʸw,Archaic Biblical Hebrew
Ps 68:23,ʔāmar  ʔădōnāy  mi bāšān  ʔāšîb  ʔāšîb  mi məṣulôt  yom,Archaic Biblical Hebrew
Ps 68:24,ləmaʕan  timḥaṣ  ragləkā  bə dām  ləšôn  kəlābêkā  mē ʔōyəbîm  minnēhû,Archaic Biblical Hebrew
Ps 68:25,rāʔû  hălîkôtêkā  ʔĕlōhîm  hălîkôt  ʔēlî  malkî  ba  qōdeš,Archaic Biblical Hebrew
Ps 68:26,qiddəmû  šārîm  ʔaḥar  nōgənîm  bə tôk  ʕălāmôt  tôpēpôt,Archaic Biblical Hebrew
Ps 68:27,bə maqhēlôt  bārəkû  ʔĕlōhîm  yhwāh  mi məqôr  yiśrāʔēl,Archaic Biblical Hebrew
Ps 68:28,šām  binyāmin  ṣāʕîr  rōdēm  śārê  yhûdā  rigmātām  śārê  zəbulûn  śārê  naptālî,Archaic Biblical Hebrew
Ps 68:29,ṣiwwā  ʔĕlōhêkā  ʕuzzekā  ʕûzzā  ʔĕlōhîm  zû  pāʕaltā  lānû,Archaic Biblical Hebrew
Ps 68:30,mē hêkālekā  ʕal  yərûšālāim  ləkā  yôbîlû  məlākîm  šāy,Archaic Biblical Hebrew
Ps 68:31,gəʕar  ḥayyat  qānê  ʕădat  ʔabbîrîm  bə ʕeglê  ʕammîm  mitrappēs  bə raṣṣê  kāsep  bizzar  ʕammîm  qərābôt  yeḥpāṣû,Archaic Biblical Hebrew
Ps 68:32,yeʔĕtāyû  ḥašmannîm  minnî  miṣrāyim  kûš  tārîṣ  yādāʸw  lē ʔlōhîm,Archaic Biblical Hebrew
Ps 68:33,mamləkôt  hā ʔāreṣ  šîrû  lē ʔlōhîm  zammərû  ʔădōnāy  selā,Archaic Biblical Hebrew
Ps 68:34,lā  rōkēb  bi šəmê  šəmê  qedem  hēn  yittēn  bə qôlô  qôl  ʕōz,Archaic Biblical Hebrew
Ps 68:35,tənû  ʕōz  lē ʔlōhîm  ʕal  yiśrāʔēl  gaʔăwātô  w ʕuzzô  ba  šəḥāqîm,Archaic Biblical Hebrew
1 Sam 1:1,wa yəhî  ʔîš  ʔeḥād  min  hā rāmātayim  ṣôpîm  mē har  ʔeprāyim  û šəmô  ʔelqānā  ben  yərōḥām  ben  ʔĕlîhû  ben  tōḥû  ben  ṣûp  ʔeprātî,Classical Biblical Hebrew
1 Sam 1:2,wə lô  šəttê  nāšîm  šēm  ʔaḥat  ḥannā  wə šēm  ha šēnît  pəninnā  wa yəhî  li pəninnā  yəlādîm  û lə ḥannā  ʔên  yəlādîm,Classical Biblical Hebrew
1 Sam 1:3,wə ʕālā  hā ʔîš  ha hû  mē ʕîrô  mi yāmîm  yāmîmā  lə hištaḥăwōt  wə li zəbbōaḥ  la yhwāh  ṣəbāʔôt  bə šilō  wə šām  šənê  bənê  ʕēlî  ḥopnî  û pinḥās  kōhănîm  la yhwāh,Classical Biblical Hebrew
1 Sam 1:4,wa yəhî  ha yôm  wa yizbaḥ  ʔelqānā  wə nātan  li pəninnā  ʔištô  û lə kol  bānêhā  û bənôtêhā  mānôt,Classical Biblical Hebrew
1 Sam 1:5,û lə ḥannā  yittēn  mānā  ʔaḥat  ʔappāyim  kî  ʔet  ḥannā  ʔāhēb  wa yhwāh  sāgar  raḥmāh,Classical Biblical Hebrew
